"intCommonNameID","intBiotaID","vchrCommonName","intRefID","vchrRefPage","txtNotes","GUID"
"11960","69414","MELON FRUIT FLY","","","","{25458610-AEFF-40FA-A300-4FF20A3BF8C4}"
"11966","69421","ORIENTAL FRUIT FLY","","","","{5D9D88AB-79FB-4F59-B6FB-94195DF41126}"
"11978","69437","QFLY","","","","{C5F3EDA7-FF1B-4BE3-B438-C354FE47D939}"
"11983","69439","QUEENSLAND FRUIT FLY","","","","{34DD7DE3-37C2-4DEF-9147-075A38093903}"
"11984","69440","JAPANESE ORANGE FLY","","","","{EB8982C7-1ED6-4853-80AB-CB09D8290236}"
"11991","69447","COTTON WHITEFLY","","","","{FE2F09C3-94AF-463E-B012-7CC171ECDF59}"
"11992","69447","SWEET POTATO WHITEFLY","","","","{BD0D338F-28EF-4D54-91B6-6143DD3FF1DD}"
"11993","69447","TOBACCO WHITEFLY","","","","{D41CFBF7-2517-4785-8E74-C5C3ECF1E621}"
"11994","69448","CASSAVA WHITEFLY","","","","{C3D410E5-E772-490D-845C-1E173CE5DD75}"
"11995","69448","COTTON WHITEFLY","","","","{9CC96987-E54A-42CB-9DC8-A2EBF2B51829}"
"12016","69463","MEDFLY","","","","{3773B107-C5AF-4995-808F-388ACA2A314E}"
"12017","69463","MEDITERRANEAN FRUIT FLY","","","","{4A4C40F6-783F-4499-9BF7-DBEED4E48CEB}"
"12018","69464","MEDFLY","","","","{7D3A9A71-E8EC-41E4-906C-1D0C8D9352C8}"
"12019","69464","MEDITERRANEAN FRUIT FLY","","","","{E0ABAD37-039A-4740-BC31-31A683898A69}"
"12036","69478","CHERRY FRUITWORM","","","","{4B74CDEC-64B2-4BC2-A266-0F829B2C5E3A}"
"13704","71851","ALBIZZA BORER","","","","{77D87575-C1EA-4AC2-A06A-1D75A2355DF6}"
"13722","71885","BLACK NIGHTSHADE","","","","{3DA132AD-94A1-40A2-98DA-439AD6A5121B}"
"13723","71885","COMMON NIGHTSHADE","","","","{C1EDDE89-2E77-4ECC-8AC1-CA7FD125638D}"
"13724","66924","UMBRELLA SEDGE","","","","{AE2FE017-71F6-4E7C-8180-C7B1CFA3B457}"
"13731","71904","SOUTHERN ANT","","","","{2155AB8F-E2CB-44A1-BF40-593E4146B4CA}"
"13738","71919","PYRALID WATER MOTH","","","","{4B184041-87CD-44F6-A3E8-52CA22D0995C}"
"13739","71920","NATIVE CHRYSOMELID (NZ)","","","","{BF98955C-CE88-469F-A54B-4B85D1974766}"
"13740","71921","SUBMETALLIC GROUND BEETLE","","","","{90C3C2CF-D113-4154-8D56-10B061DC4305}"
"13747","71936","APPLE BLISTER MITE","","","","{0A70390E-C303-403E-AE32-A183F730F3A2}"
"13748","71937","JUMPING SPIDER","","","","{1722BF7F-69FC-45BC-8DE2-B6A06386B1DE}"
"13755","98510","FLEA BEETLES","","","","{1CE28BF5-2F95-47D6-8DE7-3CA73669F10B}"
"12108","69520","TOMATO FRUITWORM","","","","{D0C0A116-7BB0-418E-B7D1-53E9C08036A4}"
"12109","69521","AMERICAN COTTON BOLLWORM","","","","{9B7A4AE8-90E4-4445-AB10-D7BC60A267F6}"
"12110","69521","BOLLWORM","","","","{A8323C5C-B929-4068-A2D1-31CD7D5485C1}"
"12111","69521","CORN EARWORM","","","","{F33D2CF8-FA60-48E6-B00F-230FEBCA99E0}"
"12112","69521","NEW WORLD BOLLWORM","","","","{06814486-EEE9-4CEA-9704-2B3D9F347F05}"
"12117","69523","NEW WORLD BOLLWORM","","","","{507ADE63-89AA-4AE4-917F-9B931032EA02}"
"12118","69523","TOMATO FRUITWORM","","","","{505177E3-925D-4F36-BE2E-9AB8C5F8DB39}"
"12125","69528","LARGE LARCH BARK BEETLE","","","","{8FADAFA9-58D5-496C-AAC7-0070C70D857E}"
"12126","69529","LARGE LARCH BARK BEETLE","","","","{E2B649ED-F513-47F2-A3B9-0287C457BC43}"
"12127","69530","LARGE LARCH BARK BEETLE","","","","{72D46249-D79A-4064-AC6F-964BCBBF4221}"
"12128","69531","LARGE LARCH BARK BEETLE","","","","{FB82272F-689E-4ABC-BAAE-5DA85B05D789}"
"12133","69539","SIX-TOOTHED PINE BARK BEETLE","","","","{9B95C119-C988-48E5-8BCE-ABAC8ECDBC40}"
"12134","69540","8 TOOTHED SPRUCE BARK BEETLE","","","","{311F0B38-4851-4E58-96C0-399F0FE8091F}"
"12135","69540","SPRUCE BARK BEETLE","","","","{A169EC6F-EE5E-4655-B571-C75EA660AA99}"
"12142","69547","COLORADO POTATO BEETLE","","","","{39D2541D-AFC6-4F4B-8067-251ABCA7A1D6}"
"12150","69554","SERPENTINE LEAF MINER","","","","{C06F201E-F7B6-4E7B-BBDD-5C8124DAA6AD}"
"12890","70089","YELLOW BUD MOSAIC","","","","{B5F72A1C-412A-4A9D-9F41-916EC6F1ADA8}"
"12891","70089","YELLOW VEIN","","","","{AF60DA13-B061-4521-A387-2C9F8A72AF0E}"
"11544","68913","WHEAT CURL MITE","","","","{93204111-29FA-49E9-B5EE-EA15882FC37D}"
"11556","60455","CYST NEMATODE","","","","{EE6DD448-F09F-4CB6-B95E-38F4E4F98522}"
"11561","68947","ACARID MITE","","","","{73ED0A17-84BA-446E-938E-5280DD86EE22}"
"11562","68947","BULB MITE","","","","{2EA19BCE-1892-4147-8FB8-D4E91F156684}"
"11569","68954","PEAR FRUIT MOTH","","","","{CABEE22D-33B9-486F-8A4B-63E3D140AF8F}"
"13049","70218","PEAR PSYLLID","","","","{B9DE9F79-CA85-4969-A76E-CD7111C267CA}"
"13050","70218","PEAR SUCKER","","","","{CEF37825-DBDB-415C-B1EA-B4FF1EEB7DB7}"
"13051","70220","PEAR SUCKER","","","","{62163912-F53E-4E70-9B6F-43214AB2536F}"
"13075","70262","JAPAN LACQUER TREE BUD WEEVIL","","","","{EF732E67-1FD0-4479-9760-BE88929E2323}"
"13090","70278","NETWORK-MARKED LEAFROLLER","","","","{E7EB73BF-BF89-45B6-A89F-942331E41E40}"
"13115","70313","GREEN COCHLID","","","","{1EE2E297-54F2-4B51-A8CE-A99B68FCE156}"
"13116","70313","GREEN URTICATING CATERPILLAR","","","","{E3D6762B-3DB7-466E-BCDB-68C5E66C87C7}"
"13117","70318","PEAR LEAFROLLER PYRALID","","","","{402E64C3-70AE-4D29-A747-66143B4A402D}"
"13118","70320","PEAR RED-STRIPED PYRALID","","","","{3736F174-2F12-4C70-8C94-1DA4F3D4D3CC}"
"13140","70368","QUERCUS CATERPILLAR","","","","{4908F9C7-04D5-4855-B93A-3F167E693EC6}"
"13141","70368","YELLOW-TIPPED PROMINENT","","","","{588B0BC3-E737-450E-ACF5-CAA39B83B20A}"
"13150","59419","AKEBIA LEAF-LIKE MOTH","","","","{441FC811-96FB-4A23-8C95-28B8095EE9BF}"
"13151","70380","SMALL YELLOW HINDWINGED CATOCA","","","","{11D4C50F-0323-4949-9121-8711709FBA71}"
"13174","70413","GIANT HORNET","","","","{1629153C-0CB1-4565-B7F0-08670108115D}"
"13175","70413","HORNET","","","","{10B6F8F1-68B4-4A2E-8133-31342E2032CD}"
"13176","70413","SPOTTED GIANT HORNET","","","","{8355FDE5-A83B-44F3-BC02-7C9EF1489389}"
"13184","70421","ORIENTAL MOTH","","","","{5B38FC4F-3E93-4FD6-910A-4314C96FD693}"
"13193","70435","LARGER BLACK CHAFER","","","","{8EE447D2-8E8E-4B12-BBF0-A72633E7C9B8}"
"13202","70452","PECTINATE-HORNED CLICK BEETLE","","","","{C6E95149-BD18-4E9D-B69A-03E3465CD7D2}"
"13209","70460","KOKESHI LONGICORN BEETLE","","","","{CBE7499C-6BAE-4D29-AAB7-A2B1A0D4ED7B}"
"13232","70479","YELLOWHEADED FIREWORM","","","","{730DE7EC-B218-496F-A8DD-F4A86629D188}"
"13233","70479","YELLOWHEADED VINEWORM","","","","{4ADE2A1F-717D-45D8-AABC-7030DF866BA2}"
"13250","70513","FALSE SPIDER MITE","","","","{42741E55-77A1-4154-B3F0-2CA96901A782}"
"13251","70522","BEDSTRAW","","","","{3FF7B0E7-E2BA-4BB6-9A87-9157021AFC99}"
"13252","70522","CLEAVER","","","","{99A9765B-FD72-4581-9D93-FC318FFE596C}"
"13266","70529","ROUGH PIGWEED","","","","{FECC77B6-D9B0-456E-A673-71CC0015E86E}"
"13274","70538","RESCUE GRASS","","","","{DF1E7AA6-551B-44A5-B43F-0C5D1776FBCA}"
"13284","70547","CORN FLOWER","","","","{FAA5E32B-BA6F-4232-87B7-D9D34EBBEF5E}"
"13300","70560","BUTTERWEED","","","","{62EE3115-F62E-4D47-95C9-8145FEE923AC}"
"13301","70560","CANADA FLEABANE","","","","{1009A52C-8EF7-44CD-B4ED-386B1C6FF214}"
"13302","70560","HORSEWEED","","","","{027D1581-F0F7-4657-BEE8-A44D42A728AB}"
"13311","70572","WEED WILD LETTUCE","","","","{4ED3AE7A-EBBA-403D-949A-61D26E67EFD5}"
"13325","70585","BROOMCORN MILLET","","","","{40D49230-6885-4366-AE37-CFFA986363D9}"
"13326","70585","HOG MILLET","","","","{D4637F24-ACC1-456F-81EC-A5912BA4A189}"
"13327","70585","PROSO","","","","{6D92B3B2-E18F-45CC-8B77-5CFFCD64ABC0}"
"13332","70587","MATGRASS","","","","{4814B33D-CAB8-42FD-B3E6-6A96A98E664F}"
"13333","70587","WIREGRASS","","","","{66CFCC74-7BDF-4AFE-B536-D4FA8BDEE282}"
"13335","70589","BLACK BINDWEED","","","","{28079D16-1EB1-41FF-9168-4FA750415518}"
"13336","70589","CLIMBING BINDWEED","","","","{3D585B01-27B3-43C6-8D11-09DCCFF7D433}"
"13341","70594","TUMBLING WEED","","","","{090322DC-A4E0-46CD-916D-6633B5126C90}"
"13342","70594","WINDWITCH","","","","{BC7F2A86-B6E4-47F2-A26C-B3F855BE5D6A}"
"13358","70604","SANDWEED","","","","{C2756359-97AE-43C0-9D4A-610FAA9BDD99}"
"13359","70604","YARR","","","","{8FDCD849-5F87-4014-A543-694606F63B89}"
"13360","70605","COMMON CHICKWEED","","","","{6EE5600D-C0B0-4646-9E84-2BBC1AE872E3}"
"13361","70605","SATIN FLOWER","","","","{AA32351A-C69E-48D0-B04F-7F3827FB6FCE}"
"13383","70637","HOLLY BLUE BUTTERFLY","","","","{34D18949-D0DC-4901-93E8-61AF0ED577FC}"
"13384","70637","SPRING AZURE","","","","{F2002136-BB83-473E-8B51-546C50C56011}"
"13391","70647","SOW THISTLE","","","","{DC43D0E0-7693-422F-909B-B4FFDA55E547}"
"13409","70677","COMMON MORNING GLORY","","","","{F8E62918-3DEC-481F-B631-8C460D07E899}"
"13411","70681","COMMON GROUNDSEL","","","","{498B0746-EA90-479E-B815-AB1C93BE4681}"
"13425","84925","COSMOS","","","","{2D0287D3-9540-4AEF-AF0B-C7E8ABBDA7EF}"
"13426","68447","SNAKE WEED","","","","{90B7BB0B-6345-4DA2-A923-0659DA075834}"
"13427","70704","NATIVE OLEANDER","","","","{82C3BC62-CD39-4E47-A0AC-32030618DCB5}"
"13428","84008","MARIGOLD","","","","{91E1F682-0E58-487B-8A7E-897298C2C6B1}"
"13434","70720","LABLAB","","","","{A22D680F-E0E6-4FBF-AE25-3403BFCCB0C4}"
"13442","70730","STRAWBERRY WEED","","","","{C3859511-ECFF-44A6-8964-DD48BDA7727D}"
"13443","70731","PADDIES LUCERNE","","","","{4D31DB34-BA75-4A38-A6A6-5E2CEF66D6D1}"
"13449","70737","JAVA BEAN","","","","{4BB6812D-403A-4932-AF6D-F4CFA84ECB19}"
"13450","68371","DEVIL'S CLAW","","","","{E23D1C7D-3791-4BF7-99A7-CE2153904ED6}"
"13451","70739","RUBBER TREE","","","","{7BD4D70B-3928-4BFD-B58F-42D42D0B4C06}"
"13452","68415","THORNAPPLE","","","","{05125AE3-E19F-4729-B54F-915B0A01A9C9}"
"13466","70794"," ","","","","{0327CDF2-D1A6-40D5-96B5-D64CA72E70F6}"
"13475","70938","TRIDAX DAISY","","","","{5967AF34-7F58-4CC5-8D63-E08E72150F59}"
"13477","87632","GENJER","","","","{C549A408-1EEF-486A-B42A-BD4F53DCC00C}"
"13478","87632","YELLOW SAWAH LETTUCE","","","","{3392E5F3-3FC4-4F6D-BFE4-083B5E748CC5}"
"13485","71062","ROUGH-SEED BULLRUSH","","","","{86B5484C-B667-4B8A-8C35-069D6FBD8F56}"
"13486","71079","CROTON","","","","{A727F248-8CB4-4769-9419-6B41DBBD6F74}"
"13491","71290"," ","","","","{B82EB32B-4002-49BF-8C18-47CDB02F800E}"
"13502","71329"," ","","","","{37AA6800-7F20-44D6-892C-CAA8A1C32D10}"
"13503","71329","BROWN GRASS","","","","{22BADC50-F27F-4646-B5DF-39634EC438EF}"
"13508","71332"," ","","","","{C5FF0EEF-1C4F-4CA3-9606-705AF009D1B5}"
"13516","71339"," ","","","","{361A966A-D266-4C77-BEDE-8633BD7F983B}"
"13542","71371","sterile oat","0","","","{1D66429B-BF6E-4129-A9E2-3315F602052F}"
"13543","71372"," ","","","","{D0AB9D17-36E5-470E-8B91-7C9A03EC50D6}"
"13544","71373"," ","","","","{7370430C-6C92-4B48-B351-244773C3EF03}"
"13545","71374"," ","","","","{D1ED0F8D-BA3C-4AEB-B998-76854D61ED29}"
"13550","71379"," ","","","","{4453DFF3-AC77-467B-BE22-6058B4B78AED}"
"13566","71489","GREEN FRUITWORM","","","","{C4344D79-2BE4-43EE-9018-DC537AF9218A}"
"13567","71489","GREEN MAPLE CATERPILLAR","","","","{AC1C977D-9771-41F6-978D-BDF86EF5B9A9}"
"13576","71498","ANTHRACNOSE","","","","{85813935-A139-47C6-B91C-E85FB4697C13}"
"13584","56588","POWDERY MILDEW","","","","{525ADF4C-A112-4439-B2F7-537AC5DFA251}"
"13600","56481","LEAF SPOT","","","","{BFAFFEA9-9E62-40D1-8510-3F71B75269EB}"
"13601","71588","LEAF BLIGHT","","","","{A81B0A60-40D1-4D12-AFAF-014B32E624DC}"
"13602","71588","LEAF SPOT","","","","{04D440F4-215A-469C-AA82-26DDB5FF472B}"
"13608","71614","POINSETTIA WHITEFLY","","","","{3D9DC09E-5FA7-428D-91C0-BE774C01C0CE}"
"13619","57777","MANGO PLANTHOPPER","","","","{E61D3E6E-6308-4986-8C9B-5A6988D9FDA9}"
"13620","71665","MANGO BUD MITE","","","","{D98D15C4-2CFE-4B74-AB6D-CA2356CE8239}"
"13661","71755","LUCERNE PLANT BUG","","","","{54C45E82-2D18-4D96-8F96-E6EA915B1BD9}"
"13662","71755","PALE LEGUME BUG","","","","{9293BC80-CAF7-4677-955A-7E1EB70AB931}"
"13667","71757","SPECKLED GREEN FRUITWORM","","","","{C5737911-0D73-41EB-9F24-FB8ECACE23EC}"
"11570","68955","APPLE LEAF CURLING APHID","","","","{39D28E7D-6A8E-4047-843A-C5CE0943C56D}"
"11595","68995","PHYMATOTRICHUM ROOT ROT","","","","{87638B56-5FA4-4BEE-B283-6B20099D834A}"
"11596","68995","ROOT ROT","","","","{BC02FED6-C8A7-4EAB-AF58-D2A97BCB93DB}"
"11597","68995","TEXAS ROOT ROT","","","","{25324DAA-7454-434A-BCEF-3F6EF1AF4DA1}"
"11603","69011","CPMMV","","","","{BD22E764-2233-4867-A153-1FE7DD853F88}"
"11630","69061","TYLCV","","","","{FEE5368C-ECB6-4428-AF72-67BCCF89A328}"
"11645","69078","KAKAWATAN","","","","{6779BE17-55CA-427D-BD17-51081C1E1170}"
"11648","83475","BANKS MELA","","","","{D7F5FB8A-0107-404E-B3DA-9AB017CDC38F}"
"11655","69086","FOXTAIL","","","","{3E818B1C-1CFD-4C5A-93F3-FCCF108FC503}"
"11656","69086","JAMBE-JAMBEAN","","","","{566F8CE9-E4C7-4687-B6AD-123D7A22C8E1}"
"11663","69096","SUKET LORODAN","","","","{B82DE544-992B-4475-A4D6-29B08B68EF42}"
"11686","53633","PEMAKAN DAUN","","","","{36F13DE4-97A0-4965-B192-F8B821D415AC}"
"11690","69127","ROUGH BOLLWORM","","","","{EACB9179-A7C7-428A-B663-1C0B1D229B70}"
"11696","69130","BABADOTAN","","","","{F58C7F3E-A822-4CB6-B5CA-5E4A71B3C857}"
"11697","69130","CHICKWEED","","","","{57CE1BD6-17E6-4CF3-B702-CF7D55C8219F}"
"11698","69130","GOAT WEED","","","","{94DC6A37-9F80-4642-9737-A5D27DD46E3B}"
"11705","69139","BAYAM","","","","{1F7FAD16-1D15-4950-A3F1-CBC47FA1F4D4}"
"11706","69139","SMOOTH PIGWEED","","","","{DC695ED9-54E9-44EB-8BEE-10C82B701BAE}"
"11721","69153","LALAT BUAH","","","","{32020438-4C98-45AC-9634-693B6BB5C271}"
"11722","69154","LALAT BUAH","","","","{943AD455-5998-46DE-9FEF-F2B8F64984E0}"
"11723","69154","SOLANUM FRUIT FLY","","","","{B507B40A-55FA-4850-A4EA-E7F0A60FB843}"
"11736","69169","SEUNGIT MANGGAH","","","","{A1F74996-87A9-4F2A-A76C-369063CAEEC3}"
"11737","69171","LAGOON SPURGE","","","","{DEA761C0-3F10-41BD-A7C6-6583E1D3DEE9}"
"11738","69171","MENIRAN","","","","{C35D8377-305E-47AF-B7C9-6C21CE732141}"
"11739","69172","GOLDEN TWIN SPOT MOTH","","","","{8ECBED25-9664-41E4-9131-F4E0DBAECFF4}"
"11740","69172","GREEN SEMI-LOOPER","","","","{52073726-036A-47D2-B8D0-000A49B7AEEE}"
"11745","69180","KROKOT","","","","{CDB3A4D5-5007-4C4C-AD3A-CF0DB9A5ABB7}"
"11746","69180","PURSLANE","","","","{6421474E-5B7C-47C8-B156-216DB0700F29}"
"11747","69181","HALICTID BEES","","","","{57EF55F9-9A53-40D2-A04E-3A5A7C66BF21}"
"11748","69181","SWEAT BEES","","","","{128F9770-F0FF-4DE5-88B8-24AC3BBF3762}"
"11781","97892","GOOSE GRASS","","","","{5EDC7937-DE69-4348-A8A3-311758DB7EA4}"
"11798","69253","BROWN COFFEE BORER","","","","{28B5DCE9-2569-4F1A-9637-0E6671F64C3B}"
"11806","69263","ORCHID BORER","","","","{4F5C6B24-0D39-4109-8932-282D80552A15}"
"11832","69294","PINK BOLLWORM","","","","{F1F280A7-57BD-4CA8-980A-402C1B12703C}"
"11839","79128","COFFEE BERRY BORER","","","","{6DB454E6-EC8B-484B-881E-5A9B5809297E}"
"11840","58194","CITRUS MEALYBUG","","","","{58EE171C-1A07-403C-8F5A-C51073437DFF}"
"11848","69311","GOLD-FRINGED MOTH","","","","{18182D1F-CCB6-4063-AABA-6BE004FF62B7}"
"11862","69314","GREEN CORN APHID","","","","{9D2BE239-1B31-4F62-B6ED-E8F87CBFF958}"
"11863","69314","MAIZE APHID","","","","{BBCE54B2-D590-43E9-A3A5-9639A16DCA02}"
"11895","69363","PEAR PYRALID","","","","{CC480A80-E7B2-478C-9C75-494C14D404BC}"
"11913","69378","SOUTH AMERICAN FRUIT FLY","","","","{1BE2319D-E05F-482D-A495-3B696ED2903E}"
"11914","69380","SOUTH AMERICAN FRUIT FLY","","","","{511D1EEB-05C6-4EC6-97B5-8DB2A8B4FC2D}"
"11915","69381","SOUTH AMERICAN FRUIT FLY","","","","{C24A0B24-BB3C-491E-9525-D34C7AF9D7DB}"
"11920","69388","MEXICAN FRUIT FLY","","","","{EBC18EB0-AE33-4838-87AD-2AF5C6AED7A2}"
"11921","69389","MEXICAN FRUIT FLY","","","","{A6A58B58-A75A-4D7C-9956-B3C49609B702}"
"11945","111396","APPLE CURCULIO","","","","{B26A6E2A-BE73-4B6D-8D7D-3A5F1F643D44}"
"11946","111396","LARGE APPLE CURCULIO","","","","{073021F0-77D7-49C6-98AD-1B9512D30FE2}"
"11947","111396","WESTERN CURCULIO","","","","{24E52FCD-682B-4D2A-86FD-56475859C7CC}"
"11948","111396","APPLE CURCULIO","","","","{13064320-F4CF-44AF-BC52-74B85ACEE72B}"
"11949","111396","LARGE APPLE CURCULIO","","","","{B5202AD0-F335-4723-BCCF-7D5C92EEFA8C}"
"11971","69428","CHINESE CITRUS FLY","","","","{027D70E8-B75E-4918-9967-EC70159E4CE8}"
"11972","69429","CHINESE CITRUS FLY","","","","{835A038F-7DC6-4670-BD16-BED687071CCB}"
"11973","69431","CHINESE CITRUS FLY","","","","{255073C3-2DAC-49F8-9B57-32374BBC5AD3}"
"11979","69437","QUEENSLAND FRUIT FLY","","","","{9D5B4814-EE1A-4C11-A687-F6BD088D2981}"
"11980","69438","QFLY","","","","{6810839C-0BB9-427D-A868-418E61216DF6}"
"11981","69438","QUEENSLAND FRUIT FLY","","","","{9AAD1D88-9375-4CF3-B3F9-8256C9AA2EC7}"
"11982","69439","QFLY","","","","{C8FA95E7-EF42-4AA6-908C-4FD7F270B3D7}"
"11989","69446","PEACH FRUIT FLY","","","","{CA9EA6B8-081B-44B0-B140-5E3AF0196931}"
"11990","69447","CASSAVA WHITEFLY","","","","{802616A7-433E-4538-B959-F296E0DE191A}"
"11996","69448","SWEET POTATO WHITEFLY","","","","{A2F9E873-B4CD-45B0-AF38-966E23CAF94E}"
"11997","69448","TOBACCO WHITEFLY","","","","{9F316955-B7A7-43A8-B7F2-15882BEC0C54}"
"12014","69462","MEDFLY","","","","{87844891-765E-4955-8B58-C9676A3CDC7D}"
"12015","69462","MEDITERRANEAN FRUIT FLY","","","","{8E7F09C5-7EC8-4FDD-9981-0D02CC1D6E7D}"
"12029","69470","MANCHURIAN FRUIT MOTH","","","","{731FA9FD-CB71-49A6-95F1-E6179199C74B}"
"12030","69471","ORIENTAL FRUIT MOTH","","","","{157A94D6-FFB2-4ABC-9E3F-6360A22160DA}"
"12031","69472","CHERRY FRUITWORM","","","","{C6BAA9DE-D696-4B57-B45F-6DE4F6136C3E}"
"12037","69480","LESSER APPLEWORM","","","","{925610DC-AAD4-46C7-BF42-D00400AE4F39}"
"12038","69480","PLUM MOTH","","","","{87D15024-8578-4C53-B282-86782F6E58C8}"
"12039","69481","LESSER APPLEWORM","","","","{91076BAB-B4F1-453A-8137-E66E3D837BE5}"
"12040","69481","PLUM MOTH","","","","{7A82959E-DD72-4B85-9977-7145103B4A9D}"
"12072","69496","CARNATION WORM","","","","{62FC6E0A-355D-4DE5-A9A2-DF47D81D9D45}"
"12073","69496","STH. AFRICAN CARNATION TORTRIX","","","","{FD6FDB1C-E315-419D-AEEF-040157897199}"
"12090","69506","ALFALFA THRIPS","","","","{30EA5EE6-CA75-47C6-B10C-27BEAAFF542C}"
"12091","69506","WESTERN FLOWER THRIPS","","","","{3E4EA8D5-60C2-48E2-87F6-6D73E8585A27}"
"12365","69655","BROWN CITRUS APHID","","","","{68E6EBCC-B224-4018-A784-6763C336AAA1}"
"12366","69655","ORIENTAL BLACK CITRUS APHID","","","","{BB2FA78F-CC6A-49BD-884B-D666FF4E34BD}"
"12151","69554","SOUTH AMERICAN LEAF MINER","","","","{A0200CA7-AEE3-4D5F-88A6-96A81628AC21}"
"12152","69555","PEA LEAF MINER","","","","{27C4A394-025B-484A-BB70-035AC6D389A4}"
"12153","69555","SERPENTINE LEAF MINER","","","","{0278C50C-7A77-438B-9C53-989416AC9758}"
"12158","69556","VEGETABLE LEAF MINER","","","","{A19FAB64-F5FD-4924-A5F5-8811EED85671}"
"12159","69557","CABBAGE LEAF MINER","","","","{F8069B37-FD6E-49E3-86F9-DFE10E0B95A2}"
"12160","69557","SERPENTINE VEGETABLE LEAF MINE","","","","{C1719A0A-60EA-494E-9CC6-7E90CE58720F}"
"12161","69557","TOMATO LEAF MINER","","","","{E94A39CE-4262-41DE-B8DA-661C8E0CF5F1}"
"12162","69557","VEGETABLE LEAF MINER","","","","{B92C84C2-95D6-4026-9D44-B48490078DD1}"
"12184","69564","PEAR WHITE SCALE","","","","{3C2F8015-9FFE-48BD-AA38-10D46C26A8FB}"
"12192","69570","HIBISCUS SCALE","","","","{48127A79-C23E-4FDE-A30A-296C328A9CE6}"
"12193","69570","HIBISCUS SHIELD SCALE","","","","{A22A797B-FC4B-4F4E-AC70-6F7F4DAD8763}"
"13683","71784","WILDFIRE","","","","{953351F5-BE91-4A3D-9046-62F5CCC9F0AD}"
"13686","71790","HIBISCUS MITE","","","","{565420E7-BB77-4001-875D-F334BA841CA7}"
"13700","66618","PIGWEED","","","","{C935C184-3A18-4B8C-B703-7292D52F9AC3}"
"13701","66979","BARNYARD GRASS","","","","{6269370D-B044-41A9-8BA8-33CC7C49EDF1}"
"13702","67059","MILKWEED","","","","{EEA65B82-E2EA-4D0F-B0FC-C161DF10631B}"
"12834","70028","AMERICAN CHERRY RASP LEAF","","","","{9F28EBED-5BF3-477C-BEAF-AD32BF87C359}"
"12839","70036","CTV","","","","{E4984D32-D065-4A49-92D1-3BFB8A901D95}"
"12840","70036","QUICK DECLINE","","","","{C2388A08-4DC0-4751-9AE7-9D0BB052A493}"
"12841","70036","SEEDLING YELLOWS","","","","{3812D6A5-88A5-4FDB-B04F-8A5441DE91FE}"
"12842","70036","TRISTEZA","","","","{862CC5A1-7B33-44C7-B26F-953537E3D8F4}"
"11545","57600","SMALLER BROWN PLANT HOPPER","","","","{6C73AE7B-7177-487F-BA32-38888E429489}"
"11563","68950","APPLE MEALYBUG","","","","{00E33B3F-15CB-40E9-87AF-35198741FD62}"
"11564","68950","MAPLE MEALYBUG","","","","{86970441-59F7-4969-A68F-C3EFF90AD8D5}"
"11571","68956","ROOT GALL NEMATODE","","","","{F4B5755D-2DE6-48A8-B581-24C813AD8BA3}"
"11573","68959","RAMU STUNT DISEASE","","","","{F718EBE2-41C5-4963-84B7-397CE99AB93B}"
"11579","68975","LEAF SCORCH","","","","{AA0F270B-CADD-4D82-8DEA-AF2138BEF980}"
"11580","68975","PEPPER SPOT","","","","{D5412FB8-70BC-4824-8029-B441514BF4CB}"
"11594","68993","ROOT ROT","","","","{327C9A36-5B2C-4F16-A5F9-BFF00BD5FF3C}"
"11620","60558","AQUATIC WORMS","","","","{6A0758A7-6F06-41E4-9ABE-A81E6C5697E7}"
"11621","60558","EARTHWORMS","","","","{12B2B1AD-36A1-4F3A-B125-4FBD920AF8B8}"
"11622","69049","LAND PLANARIAN","","","","{BFEA7E78-E118-46B6-8F0B-8F1FCF828B80}"
"11636","69073","RUMPUT PAHIT","","","","{4DFB6C6B-6403-4879-AE93-C2F2FC9A9331}"
"11637","69073","SOUR GRASS","","","","{9D16B77C-2BEF-4ECB-8B76-196C35C245DB}"
"11638","69075","BLUE TOP","","","","{9827D101-B1FA-41E4-BB7F-FEFE2AFADE46}"
"11639","69075","GOAT WEED","","","","{C36060DE-3881-444B-880B-B4ADAE7A14B8}"
"11654","69085","RUMPUT KENOP","","","","{C94B2BDF-58A7-4414-9842-06E8FB2E2AF4}"
"11664","69101","PAKIS KADAL","","","","{B16B5A7C-A6A7-4352-BF87-A370A2A25079}"
"11678","69115","MUGWORT","","","","{A2190914-2C3A-4768-A17E-FE406307FC3A}"
"11679","69117","BALAKACIUT","","","","{FD9D427C-4EEB-4FD6-B606-590D13AF28E4}"
"11680","69117","SMALL FLOWER GALINSOGA","","","","{BEEBE659-04C9-495A-B330-B5D810EC3AB8}"
"11681","69118","KNOT GRAS","","","","{3863C06C-CBD8-484C-9D8D-0A6F47D760FC}"
"11687","69124","BUSUK PANGKAL BATANG","","","","{D9878D87-1A40-424C-AF5D-DA49593D3881}"
"11688","69124","FOOT ROT","","","","{9E363D40-3A39-4DAB-AB0A-C0581E79E424}"
"11689","69126","PENGHISAP DAUN","","","","{E4D7444A-1DC2-4930-9497-15C259DB97BD}"
"11712","69148","GOLETRAK BEUTI","","","","{904154C6-5E1D-493F-97C0-F6982A37E490}"
"11713","69148","MEXICAN CLOVER","","","","{DBD550C6-8A04-4261-9041-EA255F92AB05}"
